"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LRRTM4",2502.04493533441,0.0099073712561566,0.0482866421329213,0.366770541162857,0.919294883402921
"LRSAM1",44.1193371144507,-0.00558427355388977,0.0486805731478822,0.281397937470417,0.903218638980967
"LSAMP",3026.29946814263,0.00224491703601023,0.0470858957704706,0.848346336450048,0.985858007379432
"LSM12",26.5159750377198,-0.00969007590732011,0.0496701300116558,0.0580032757658256,0.735576105667576
"LSM14A",406.312457250205,-0.00122743384612561,0.0477455645847574,0.882467515933219,0.988007888429057
"LTBP1",93.0414472810176,-0.00544359866581008,0.0484810736077267,0.404269157687801,0.932951557617242
"LTBP2",10.7462948586047,0.00435764446092358,0.0485212856288563,0.372782202137704,0.919294883402921
"LUC7L",90.8979520283497,-0.0135693097345252,0.0508493884030447,0.0502581815287892,0.706997217511235
"LUC7L2",240.067122082146,0.0070692809129619,0.0486646510530791,0.339376079730293,0.909507701239352
"LUC7L3",263.88174114232,-0.00123426296700272,0.0478161551763588,0.875330318434389,0.988007888429057
"LUZP1",106.593554374667,-0.00509725133191007,0.0484991842414,0.397000349394248,0.927914638433689
"LUZP2",134.38852090109,-0.00938820271304933,0.0493977704154418,0.14948773796023,0.85186803032167
"LUZP6",177.896865239696,0.000562136820216318,0.0480146196254957,0.935022803675764,0.990827784302068
"LY75",19.9269191439748,-0.00271873431802623,0.0483446034790049,0.581160184198518,0.963718193946053
"LY86AS",910.321640623947,0.0104208682336542,0.0488075105118472,0.335144925346371,0.909507701239352
"LYN",23.3219344710888,-4.29659132473183,0.465891582306516,0.0325104502933309,0.666011830444139
"LYPD6",19.1538233161326,0.0032131264985141,0.0483791667378861,0.523277262472219,0.962843297551762
"LYPD6B",215.325727918038,0.0123604117528128,0.0502330366527691,0.10233538379991,0.81049499857382
"LYPLAL1",274.271442764868,0.01263692196288,0.0504538420644126,0.06818043053372,0.747648617113827
"LYRM2",76.4425029363242,-0.00163976036705377,0.0482871005707472,0.727552888490654,0.980409466573549
"LYRM4",143.145603565973,-0.0081762488109007,0.0490978822909123,0.190838991899333,0.870062024127514
"LYRM7",427.533297229835,0.00421150322162427,0.0483448888678809,0.500419497132903,0.961058922938625
"LYST",274.731836273262,0.0103404105593065,0.0493718644722598,0.214279872216688,0.879993757807423
"MACF1",303.02652204358,-0.0130765038844985,0.0498360752958535,0.217152105596636,0.879993757807423
"MACROD1",8.74795182598426,-0.0025824421619189,0.0483447996911236,0.335561833472243,0.909507701239352
"MACROD2",1058.63189067242,0.0162202727161296,0.0492691883057328,0.366260257487443,0.919294883402921
"MAD1L1",74.4918236982504,-0.000519816454039001,0.0480472797903474,0.933570907106339,0.990827784302068
"MAGEC3",37.6259661274406,-0.00386994638907113,0.0485073906586529,0.386969952866138,0.92178095136106
"MAGED1",1364.06980297819,0.001989827892886,0.0480709566739164,0.768460718126728,0.98199427166359
"MAGED2",115.506133937039,0.00441855003500439,0.0484943725416465,0.402212199915706,0.932951557617242
"MAGEE1",432.966245805047,0.00487992585977075,0.0486044305064149,0.315789654514321,0.908901231670007
"MAGEL2",189.025674573197,0.00170330844684815,0.0483024773787798,0.716096182546378,0.980056717801299
"MAGI1",413.586046233523,0.0048462234217108,0.0480149074111636,0.583271561704809,0.965341190197683
"MAGI2",1868.74250028877,0.0179009789436685,0.0528239790590198,0.03293852307255,0.666582803461797
"MAGI3",173.570828451296,-0.00592486508249261,0.0482033405350965,0.592723931508489,0.966100407882324
"MALAT1",1920.42497308032,-0.0100952760898025,0.0497148078605884,0.0794436786725974,0.772332680358343
"MALT1",140.294469997026,-0.00628872814517339,0.0488031093802445,0.230258846372934,0.879993757807423
"MAMDC2",32.3727906117047,0.00176972967937686,0.0483583102849359,0.65772944912291,0.975567392400573
"MAML2",943.587806408814,-0.00671276845573435,0.0478906059409722,0.516577191190658,0.961871528452709
"MAML3",347.918794602667,0.0062497140821039,0.047902669610089,0.55175683137526,0.962843297551762
"MAMLD1",46.4265611280999,-0.0118603684922799,0.0502630889379212,0.055884647457133,0.733312148754716
"MAN1A1",51.2862864300419,-0.00727181057729014,0.0487864818699839,0.295061406111577,0.905210186397514
"MAN1A2",312.858510485479,0.0030437054133546,0.0473824587218308,0.787704918419854,0.98297675357873
"MAN1C1",150.322586926207,-0.0107530689625431,0.0499800054335058,0.0451763143232883,0.693465406653303
"MAN2A1",57.7763761723685,-0.00455593526821903,0.0483877818769345,0.464130144520208,0.953926436452539
"MAN2A2",340.200714486096,-0.00418038174688663,0.0484153832726225,0.457039278953161,0.953650365932009
"MAN2B2",44.6945653424764,-0.00103826622414147,0.0482111172255711,0.841208586742131,0.985858007379432
"MANBA",60.1025782396249,-0.0105673601758279,0.049757231815286,0.107754779548296,0.815783786652209
"MAOB",220.673584265336,0.00725163330456043,0.0486878455979077,0.324951644165393,0.908901231670007
"MAP1B",1099.71442954946,-0.0213907173496955,0.0549607065626658,0.0143575172501554,0.54432454155713
"MAP2",567.995365598276,-0.0179784890875256,0.0516362165592978,0.15158214175165,0.85186803032167
"MAP2K1",177.955115614753,0.00228721275097776,0.0480610787063042,0.753210950637992,0.98199427166359
"MAP2K4",153.169022015144,-0.00171115048497308,0.0477459931088881,0.840055468449458,0.985858007379432
"MAP2K5",372.13620124217,-0.00719350377015548,0.0478083577042855,0.527681938870241,0.962843297551762
"MAP2K6",33.4898500269692,-0.00959315550822133,0.0495069724054948,0.121114007802821,0.824013693584257
"MAP3K13",40.9919601068964,-0.0114921739822558,0.0501097402383784,0.071694232643967,0.753243446194498
"MAP3K14",46.8138609648446,-0.00410361889451817,0.0483541865383775,0.499588862736401,0.961058922938625
"MAP3K15",15.8446128916081,-0.0109740912588939,0.0501247414730065,0.0216174982039149,0.606112883512716
"MAP3K2",130.984280666458,0.00186070885703612,0.0481769028344508,0.752030865561719,0.98199427166359
"MAP3K3",130.601267970814,0.00443707877392874,0.0484999405996283,0.391902798385062,0.923530250484864
"MAP3K4",71.2494260209283,-0.0065236359705916,0.0486867452961769,0.317684572791204,0.908901231670007
"MAP3K5",245.02781343776,-0.0151294334102661,0.0511482795634312,0.0913519653463853,0.790131930406954
"MAP3K7",79.0418725959776,-0.0061316552681372,0.0485616542010411,0.369640239855006,0.919294883402921
"MAP3K9",33.5527974361988,0.00449716747929684,0.0484588136629348,0.42884271342413,0.94010645425582
"MAP4",624.112104750925,-0.00110104480780524,0.0480310040492655,0.865869845725428,0.987683913215031
"MAP4K3",286.038533461412,-0.00647601814169431,0.0481662599558189,0.485439431094554,0.958587772027225
"MAP4K4",319.814580104509,-0.00138816987165786,0.0478123106648126,0.861580012487308,0.986403662528533
"MAP4K5",677.565140014331,-0.00529998552177291,0.0480365427800465,0.552930167971343,0.962843297551762
"MAP6",41.7018441791055,-0.0152894460426235,0.0518352326387359,0.676706590745685,0.979381316738632
"MAP7",541.06837326382,-0.266072757818964,0.757457549250129,0.0062390979121562,0.452800738130509
"MAP7D2",58.5288420028849,-0.0019870725113101,0.0482449623083257,0.707896404623897,0.979381316738632
"MAP9",101.758033469572,0.00673742390362794,0.0488745031311956,0.212147543268445,0.879993757807423
"MAPK1",327.754449388464,0.00315021008084918,0.0478923433866967,0.705725898553082,0.979381316738632
"MAPK10",613.990730321075,-0.0114935621334884,0.048818661982253,0.338348984471489,0.909507701239352
"MAPK14",112.416430988215,0.00443033789350959,0.0485065233086816,0.387013089067304,0.92178095136106
"MAPK4",126.090131020218,-0.00119403185940667,0.0479924015455059,0.861006367980385,0.98628341934473
"MAPK8IP3",85.228641506517,-0.00347754730939234,0.0483683440109559,0.514623030454835,0.961871528452709
"MAPK9",408.313506175559,0.00338586054402863,0.0482528669011564,0.586661378393985,0.965767831915209
"MAPKAP1",83.9552548010754,-0.00685037550356123,0.0486852015427821,0.329496263788635,0.908901231670007
"MAPKAPK5",27.4034731297384,0.00111088590265266,0.0481201104927558,0.855173439157603,0.985858007379432
"MAPKBP1",111.711498142009,-0.00240213831744378,0.0478696096398039,0.764281549490983,0.98199427166359
"MAPKSP1",127.855567181511,-0.00329655460630591,0.0483553540151367,0.530480540929023,0.962843297551762
"MAPRE1",16.1268887499462,-0.00741658148089679,0.0488198220081324,0.280591634466413,0.902984495423513
"MAPRE2",133.15436812952,0.00121178536657098,0.0481598963821735,0.834441545071972,0.985858007379432
"MAPT",210.212579152864,-0.00019079405138381,0.0478103597098753,0.978873844090556,0.996711732234764
"MARK1",181.716994434092,-0.00038961564998756,0.0476573075274658,0.963689241550903,0.993750428083031
"MARK2",104.249947009035,-0.00246048743041364,0.0481936239220166,0.680665999538672,0.979381316738632
"MARK3",137.29307107032,-0.0165736077065815,0.0513518099493777,0.131539432227712,0.837138771714183
"MARK4",62.0505728962956,0.00301519327472521,0.0482036872894285,0.635247461981571,0.971402743654921
"MAST1",62.8642101662206,-0.00632685794284319,0.0488881217008639,0.163169975524537,0.859063687639948
"MAST2",97.6320532529515,2.74951157141643,0.320158830316837,0.875116930616786,0.988007888429057
"MAST3",460.371572607999,0.00135325438177807,0.0481256553018885,0.836102971425349,0.985858007379432
"MAST4",327.540267608277,0.00500032913604522,0.0466256725651192,0.717591290533345,0.980056717801299
"MATN2",59.4724640961705,-0.00140088080617802,0.04813740444528,0.812305796891177,0.985475143628596
"MATR3",58.7332167160533,-0.00333943899031184,0.0482774046557318,0.57456007959292,0.962994911907355
"MAVS",49.4568714146383,-0.0016263944112217,0.0482089316157875,0.764757690515923,0.98199427166359
"MAX",182.507163874752,0.00864120716485861,0.0491067481767034,0.179821366972835,0.868414223205245
"MBD1",276.754338059025,-2.97736545175811e-05,0.0480947177289795,0.993412516430408,0.998433120176323
"MBD2",73.8969646733642,-0.00495237728541964,0.0484930596583232,0.399415113359951,0.929563960838456
"MBD4",66.0239483313845,0.00435675486647133,0.0485109759604902,0.381505021455734,0.919294883402921
"MBD5",1106.06508134869,-0.00444549038438187,0.0463565350170968,0.750791726235002,0.98199427166359
"MBIP",172.990318411245,-0.00254867892273303,0.048104310577866,0.702152080540817,0.979381316738632
"MBNL1",127.68804599693,-0.0031899342746612,0.0482265669745015,0.605873165928238,0.96865480036412
"MBNL2",287.564937442229,-0.00503596106063569,0.0480351842652743,0.564850546165099,0.962843297551762
"MBOAT1",13.8740411374489,-0.00226075753023332,0.0483950487744416,0.566798943402148,0.962843297551762
"MBOAT2",182.924305837708,-0.0100289219958605,0.0488112830115659,0.335224477439005,0.909507701239352
"MBOAT7",52.1704686068351,0.00853952729063025,0.0491841432313477,0.177482006986644,0.866945449373147
"MBP",89.4067993644846,0.011583316308928,0.050000876638996,0.10765852793557,0.815783786652209
"MBTD1",111.853996336906,-0.00102061974724656,0.0480933435444115,0.865561085389378,0.98755921451907
"MBTPS1",45.1308385076874,-0.000827578619445567,0.0482592013662482,0.858184566954465,0.985858007379432
"MBTPS2",57.6023122705823,0.00453539644660936,0.0485477189538673,0.352749073119168,0.912666794466147
"MCAM",53.8686485331394,0.00135703087149464,0.0482739211791053,0.777251068636129,0.98199427166359
"MCART6",213.413683928294,-0.00164714940055224,0.0477496551907636,0.844202119678921,0.985858007379432
"MCC",77.132581221127,-0.000215287751714741,0.0480220462119558,0.971979414519731,0.995582281398272
"MCCC1",208.391754695408,0.000459227700093706,0.047780838071659,0.951768337704091,0.992349615761141
"MCCC2",156.125125307118,-0.00301815475115212,0.0482773280996822,0.603941717754503,0.967896014012622
"MCEE",28.5609810225884,-0.0087919380076282,0.0494803125188868,0.0489981567190579,0.706997217511235
"MCF2",28.4477412953665,-0.00596943830462252,0.0487691519592508,0.232012990983207,0.879993757807423
"MCF2L",17.9951588861298,-0.00742403938193793,0.0491051294989565,0.115051695336258,0.821093619597176
"MCF2L2",205.113021039934,0.00316517422400622,0.0478174726661364,0.716891892328997,0.980056717801299
"MCM3AP",37.0197384851168,-0.00633930620658773,0.0488133403719498,0.225638976051373,0.879993757807423
"MCOLN3",336.465549794505,-0.0023521285221256,0.0481676852340128,0.699809577452522,0.979381316738632
"MCPH1",193.596124641822,0.00997225958528764,0.0494162685461081,0.502125373371034,0.961058922938625
"MCTP1",1030.08357260467,-0.00611898692004237,0.0478009042902767,0.563240265057369,0.962843297551762
"MCTP2",18.8680716209052,-0.00369638144951823,0.048485723298844,0.404163217997802,0.932951557617242
"MCTS1",83.0127025227912,-0.000796502058574184,0.0481128844001453,0.892442644521687,0.988007888429057
"MDGA2",865.563687037015,-0.0296589955113918,0.0579357552781043,0.0635691310410589,0.747440397380347
"MDH1",63.7415077805928,0.000713018422630725,0.0482269308483555,0.889772039047818,0.988007888429057
"MDM4",98.321120373475,-0.00574001768964278,0.048558724254532,0.368286062765592,0.919294883402921
"MDN1",165.600798866041,0.00270150280978632,0.0479121940693834,0.734846598119354,0.981765006459078
"ME1",174.906287877097,0.00880313888698658,0.0492458760771185,0.152892701365556,0.85186803032167
"ME2",122.300468511796,-0.0126950723882481,0.0503721085486438,0.0934024828268211,0.797141868579723
"ME3",143.908773750059,0.000127216566089369,0.0474636096283543,0.990959933725474,0.99830110183573
"MEAF6",166.481848662405,0.00597429379783863,0.0486993029905206,0.286051357281592,0.905210186397514
"MECOM",65.7392134267999,-0.00367851536348689,0.0484116575521953,0.473977996730832,0.954127310096433
"MECP2",47.0481335146084,0.00297930391628686,0.0483943505730329,0.514821807104467,0.961871528452709
"MED12L",171.253102138382,-0.00646818382398483,0.048399085032366,0.427757879919295,0.94010645425582
"MED13",199.810344471245,-0.000453372815248688,0.0475997293099319,0.959071700573329,0.992802072830914
"MED13L",435.258025398433,0.00733576707310561,0.0479478529925644,0.504128948977256,0.961058922938625
"MED14",15.0148854558524,-0.000238029565814546,0.0481118150080927,0.96709747225463,0.995210163279117
"MED15",27.3252129911426,-0.00287515459332412,0.0483749967589258,0.544010930251515,0.962843297551762
"MED24",230.278922536375,0.00350847992562705,0.0482790789976755,0.565459083884658,0.962843297551762
"MED27",143.000547291663,0.00423222330679308,0.0478466586013199,0.644902600498064,0.973164196724424
"MED31",114.716493025599,0.00483093518714211,0.0485064488878954,0.393248977575335,0.924413270443285
"MED4",87.0486685049623,0.00597455039947853,0.0487753414817957,0.224629710398526,0.879993757807423
"MED9",26.9779092807195,-0.00297229895975397,0.0483910362829025,0.523471135914785,0.962843297551762
"MEF2A",202.302757660833,-0.0103694939896089,0.0493157693384812,0.231227464915656,0.879993757807423
"MEF2C",194.722596557157,0.0111709328363564,0.0497180143332251,0.161978885516647,0.859063687639948
"MEF2D",38.404127500845,-0.0014338731368467,0.0481219498597025,0.812897462770276,0.985475143628596
"MEG3",5912.67406727972,-0.000800432720219976,0.04745606050626,0.93209402969206,0.990827784302068
"MEGF10",19.7762385128322,-0.00479202406872827,0.0485812063967002,0.334681904139818,0.909507701239352
"MEGF11",93.8281876695631,0.000693640544995765,0.0477761051218458,0.933420056601117,0.990827784302068
"MEGF8",144.924106874547,0.000126294493950014,0.0480189771502319,0.986758124763252,0.997922155044913
"MEGF9",204.677666537576,-0.00242438373599327,0.0478205923226074,0.770004970869289,0.98199427166359
"MEIS2",29.7300854809872,-0.00923181137538236,0.0495126490788618,0.0888146545417566,0.789152577488312
"MEIS3",33.453126388649,0.00442190444955064,0.0484113471450966,0.46132605245951,0.953926436452539
"MEMO1",294.630895456838,-0.0174120029623686,0.0513139674741261,0.162038002514406,0.859063687639948
"MERTK",23.747027296614,-0.0092403751209484,0.0494990063430971,0.088909658104273,0.789152577488312
"METAP1",18.1009429253672,0.002834089790654,0.0483749237901198,0.544266749832997,0.962843297551762
"METAP2",88.584446209215,0.00139288120997263,0.0479803640476382,0.844485818398024,0.985858007379432
"METT10D",90.1922276753834,-0.00249346164412732,0.0477933599352133,0.768070438974288,0.98199427166359
"METT5D1",287.448755161441,0.0064137941739673,0.0481598388102125,0.495985898002934,0.961058922938625
"METTL10",46.3359515942035,-0.00144293813156655,0.0481914710103786,0.793106153119586,0.983077399632104
"METTL4",46.4732174052896,0.00642375547199199,0.0488490594988436,0.208876420388627,0.879644515016178
"METTL8",70.3432537300065,-0.00604320449444572,0.0484336187862044,0.421081758511215,0.939473577116541
"MFHAS1",93.1145837225603,0.010051193689936,0.0497320965605895,0.0671700455665827,0.747648617113827
"MFN1",45.7491901759582,-0.0107510787044083,0.0500942171330254,0.0143969272157176,0.54432454155713
"MFSD11",52.5689077708142,-0.00397713233210749,0.0483086523578538,0.525718000283374,0.962843297551762
"MFSD4",420.761317535018,0.00683737274826497,0.0486920872888636,0.345755761793211,0.911340483404933
"MFSD6",42.5613875901615,-0.0143900426712769,0.0511611862184623,0.0464580087130737,0.693465406653303
"MFSD8",61.0832096705583,-0.00847311931077926,0.0493223974439329,0.0939715994974003,0.798568881866198
"MGA",81.5044720692684,-0.00725444834634662,0.0486894339407957,0.33199999421219,0.909507701239352
"MGAT3",105.069440434678,-0.0020196308238289,0.0482092667998113,0.719302059662524,0.980056717801299
"MGAT4A",85.9210977547816,0.00516080683113257,0.0484228672071401,0.433823593933761,0.944538680033712
"MGAT4C",313.478824669758,-0.0167577670539369,0.0522282547823869,0.0327592854057021,0.666165606807057
"MGAT5",54.9665147811236,-0.00211413702889409,0.0480661537599734,0.752538802298164,0.98199427166359
"MGAT5B",70.5289145897363,0.00512013754183671,0.0484835715385271,0.409831620010621,0.936898702413106
"MGC27382",12.1990003510063,0.008316906455241,0.0493422284004306,0.793478066545456,0.983077399632104
"MGC2752",62.0062961462564,0.0102946667807316,0.0497674881417301,0.0795212331430701,0.772332680358343
"MGC42105",106.004467900305,0.00539745465316868,0.0485681079852715,0.355637889189815,0.912666794466147
"MGC72080",211.399417230518,-0.0166344714981354,0.052394838800846,0.0117944257612112,0.528381147584402
"MGLL",19.9565163245905,-0.00678194384351221,0.0489510391815722,0.153266088445584,0.85186803032167
"MGMT",69.152022761754,-0.00329783631559582,0.0481987247025068,0.610514422454769,0.969270320185922
"MGRN1",61.7069683618205,-0.00420792569048326,0.0484051357200628,0.456158968190195,0.952543670102175
"MGST2",38.187250210628,-0.00543815120475692,0.048741933963283,0.210698245533472,0.879993757807423
"MIA3",15.3777653544743,-0.00260934626631445,0.0483409818721564,0.590537800347558,0.965767831915209
"MIAT",279.026947039108,0.003360068089064,0.0482717370608185,0.580895778492369,0.963718193946053
"MIB1",133.59758529486,-0.00814854105726175,0.0486673205673162,0.34990426021039,0.912666794466147
"MICAL2",492.044964351464,0.0107871296910123,0.0491373223287091,0.283031650863861,0.904222862277183
"MICAL3",169.00994691426,0.006254349965596,0.0483371239549299,0.452791189271536,0.95177155542207
"MID1",65.7554456335753,-0.00298464903078061,0.0482047833675907,0.631200908742031,0.97095043726673
"MID2",33.3190441091365,0.00922438759556316,0.0496334614467358,0.0220601791048926,0.606112883512716
"MIER1",108.497612149369,0.00139198595746562,0.04810889709288,0.823781025979615,0.985858007379432
"MINK1",46.5107980437241,0.00173136388035139,0.0483281182249021,0.692191696486618,0.979381316738632
"MIPEP",244.688892138578,0.0163843449885973,0.0517869766092338,0.0688692560641461,0.747648617113827
"MIPOL1",202.719474346108,0.00420670195431991,0.0476807585023384,0.670768299052707,0.979381316738632
"MIR1256",221.186211949736,-0.0132336947701842,0.0502802304726274,0.143832439353363,0.848745815025361
"MIR3134",280.788818392295,-0.015521236457057,0.051076383606799,0.123197464335995,0.824013693584257
"MIR548A2",57.1992879822308,-0.00342983498574789,0.0484412264812594,0.444291488280018,0.950416103944257
"MIR548D2",565.913137303432,-0.00952423298857044,0.0483449103048001,0.398997041892145,0.929563960838456
"MIR548F1",87.3929864521299,-0.0118975954672958,0.0500942435211284,0.103929649132305,0.81049499857382
"MIR548F3",72.5345208518943,-0.00909751481761049,0.0491863937588738,0.213344368374524,0.879993757807423
"MIR548F5",432.90755549221,-0.00948337482514569,0.0485057561680545,0.383548416056839,0.919427223703078
"MIR548G",49.5596820664555,0.00101181399079785,0.0481593860103101,0.859916034016259,0.985858007379432
"MIR548H2",25.2250780115047,-0.00240007054754184,0.0480545905520293,0.73034952174433,0.980409466573549
"MIR548H3",67.1338757838146,-0.00600656960432926,0.0486969941926698,0.290809306793168,0.905210186397514
"MIR548H4",107.998363799213,-0.00114357239414653,0.0478577475003331,0.87643729575036,0.988007888429057
"MIR548I4",37.8791950992956,0.00183100497046126,0.0482910723758449,0.70383338369004,0.979381316738632
"MIR548N",393.292898497893,-0.00617389470064781,0.0485974707733542,0.350404932350099,0.912666794466147
"MIR548Q",25.4591590681829,-0.00834714783521794,0.0493851830942688,0.044924741440779,0.693465406653303
"MIR548T",127.114014360462,-0.0280458181018189,0.0602900864957713,0.00667484042897209,0.458242440458024
"MIR548W",760.188321598648,-0.00945795840057679,0.0490465165506276,0.247527897696372,0.886424556020717
"MITF",24.9504641451336,0.00750994926379772,0.049091317805536,0.133493883884273,0.837138771714183
"MKKS",20.9928345710538,0.000799837806542793,0.0481318756852668,0.893124291045841,0.988007888429057
"MKL1",219.730119654532,-1.50475973608079,0.273718632860046,0.817661985230408,0.985475143628596
"MKL2",739.646936430532,0.00542916559476801,0.0475831121941444,0.64159463401766,0.971700027620836
"MKLN1",614.663035088689,0.00980710495889454,0.0487154437212694,0.327849774240648,0.908901231670007
"MKRN2",110.48937466357,-0.00461184457000309,0.0484467729737891,0.430526381621101,0.941254699984636
"MLF1",104.411498288088,0.00546477175716094,0.0483060728935732,0.479712919307349,0.958388406783184
"MLL",81.7809749391851,-0.00231508243670061,0.048125135517704,0.714550249045532,0.980056717801299
"MLL3",222.535383209827,0.489515822462065,0.40523606341358,0.00695938586836738,0.458242440458024
"MLL5",159.067293732827,0.00358733671602264,0.0482507163073692,0.572307712339525,0.962843297551762
"MLLT10",323.539755998427,0.00898874860520774,0.0483937576650663,0.409195148754348,0.936898702413106
"MLLT3",385.390147979165,0.000680670975555065,0.0470229840582499,0.953508529184923,0.992362808907956
"MLLT4",145.144906660034,0.0014042252285642,0.047806287737117,0.864408294837185,0.987169546275404
"MLXIP",32.5699909386682,-0.00270893860167804,0.0483195598939836,0.597451422366608,0.966100407882324
"MLXIPL",140.291880496645,-0.00774853675758139,0.0489678064723838,0.228121620288917,0.879993757807423
"MMD",251.679684311845,-0.0006090693751495,0.0480869492940283,0.918574960718015,0.990827784302068
"MMD2",123.137828894491,-0.00510392751168437,0.0485240257273291,0.380647566963528,0.919294883402921
"MMP16",378.684764063504,0.00276145025442376,0.0475719956506828,0.777613045277229,0.98199427166359
"MMP24",43.4171528142134,-0.0053192062900809,0.0485960891227942,0.338382392358109,0.909507701239352
"MMS19",29.646307080211,-0.00146479941835825,0.04825081802237,0.770315035764066,0.98199427166359
"MNAT1",241.86409696416,0.00223494653963025,0.0478969126693645,0.77810952967442,0.98199427166359
"MND1",20.3878638406023,-0.00794202080388077,0.0492329457015942,0.0904888289676177,0.789152577488312
"MOB2",46.6061517167962,-0.00626677098358599,0.0486512453686886,0.327844288895571,0.908901231670007
"MOBKL1A",45.386406234404,-0.00211327511102985,0.0481763580287204,0.723119106332423,0.980409466573549
"MOBKL2B",51.6791347757448,-0.0068240393880178,0.0488146747180295,0.255803451565683,0.890834055112359
"MOCOS",17.024165120067,-0.000445827206626205,0.0482788997877984,0.917507318428416,0.990827784302068
"MOCS2",60.5328682025703,-0.00122822033864735,0.0483016701525303,0.776974423531249,0.98199427166359
"MON2",258.927688917249,-0.00868617794641535,0.0488719835779449,0.300566637946602,0.907001969098199
"MORC1",24.6925673746326,-0.0117618293177529,0.050380023824673,0.0186656268836597,0.57513124111072
"MORC3",93.9968831289996,-0.00992760835478399,0.0491342034163084,0.260944137951571,0.890834055112359
"MORC4",14.8023260143464,0.00152329345922517,0.0483178696668086,0.730572634839311,0.980409466573549
"MORF4L1",43.1743365137405,-0.00682657355529927,0.0488921430676565,0.199481821217688,0.875228281037573
"MORN1",53.1685135245793,0.00494619825690436,0.0486722748604997,0.244779939058647,0.886424556020717
"MOSC2",40.2166842786239,-0.00559322708212319,0.0486343045239611,0.31747021234849,0.908901231670007
"MOV10L1",25.5416972205177,0.00138037039903243,0.0481893905585661,0.805842195230154,0.983726497130201
"MOXD1",34.2401911302497,-0.00461909258131352,0.0485639197179842,0.33747457071485,0.909507701239352
"MPDZ",94.9228043129624,0.0100629339099443,0.0494543692469599,0.173411836351442,0.862153184154501
"MPHOSPH8",216.926081883572,0.0026094040414886,0.0478299965346656,0.757817795009899,0.98199427166359
"MPHOSPH9",73.8007927377748,-0.00343478451492334,0.0484099921969534,0.477304455404823,0.957034084288997
"MPP2",69.4780121441263,-0.00210511307202734,0.0482576233980771,0.687966498419796,0.979381316738632
"MPP3",68.2171244826633,-0.00011949815163832,0.0481886076377855,0.981289571262614,0.997157315684067
"MPP4",23.3001291560479,-0.000951247570292176,0.0482527446535988,0.841089473474152,0.985858007379432
"MPP5",63.9957554621302,0.00733453367371575,0.048967695516263,0.200871860536327,0.877347202208355
"MPP6",151.164173131832,0.000521962894805758,0.0478017721783767,0.949767943327427,0.992349615761141
"MPP7",70.9017045572063,-0.00781551606687648,0.0489764418546963,0.229151365637835,0.879993757807423
"MPPED2",357.129638188918,-0.00374726640031606,0.0476300929631336,0.701187455345816,0.979381316738632
"MPRIP",162.888207135256,-0.00134480036185912,0.047846393112501,0.862649312276461,0.986554565787643
"MPZL1",59.6512755658738,0.000342235543242725,0.0481960425999081,0.949136194207746,0.992349615761141
"MRAS",77.6876923175629,-0.00207571413676045,0.0481891943625081,0.720268580119994,0.980056717801299
"MRE11A",62.3397944532608,-0.00717456498305306,0.0488582294469519,0.25454813241371,0.890834055112359
"MREG",61.5829984869887,-0.00655354058639509,0.048530567971103,0.386312666522227,0.92178095136106
"MRI1",123.335392599827,-0.00353899178150668,0.0483370042439364,0.530667740747602,0.962843297551762
"MRP63",41.1420093829419,0.00171814903225803,0.0482925340284173,0.717954129641413,0.980056717801299
"MRPL1",99.2430957712916,0.000234949860125418,0.0481042953008956,0.970208654362307,0.995582281398272
"MRPL10",67.8806115304388,0.00319103066035865,0.0483685932922625,0.532902686436806,0.962843297551762
"MRPL19",93.8583903352952,0.00192653110491559,0.0482653880209858,0.708971609919956,0.979381316738632
"MRPL34",182.005952338778,0.00275061928536641,0.0481405431666576,0.677061773235915,0.979381316738632
"MRPL35",56.8433890461855,-0.00113083422444982,0.0482818037529038,0.803301142333324,0.983726497130201
"MRPL48",42.0369768282345,0.00346842465755206,0.0481252216158672,0.62728696059549,0.970824974698301
"MRPS16",67.745006180736,0.000240796731487979,0.0481969864974888,0.965633971873593,0.994618743623142
"MRPS25",99.5750438249167,0.000745259161031384,0.0481347581866153,0.899412532128492,0.988007888429057
"MRPS27",35.2710277633558,0.0028513409493738,0.0482652644565079,0.619313669246991,0.970824974698301
"MRPS28",63.5157003369829,-0.00354710002131166,0.0482664784369517,0.56846349723993,0.962843297551762
"MRPS35",48.7332921047495,0.00529155852051839,0.0484628115087136,0.417852178011525,0.938318970250441
"MRRF",60.4734275620282,0.00719016012258309,0.0487402650691553,0.31192270286612,0.908748018552414
"MRVI1",23.7296741154502,-0.00567345118177393,0.048792713260469,0.18060310601672,0.868414223205245
"MSH2",50.0650531509932,0.0026666159154114,0.0481751554087357,0.671577719979332,0.979381316738632
"MSH3",109.697026649289,0.009709777656924,0.0492772505402418,0.214460350247775,0.879993757807423
"MSH4",181.097661575151,0.00960850081631236,0.0492735309116467,0.208568305071639,0.879520791730592
"MSI2",165.253783880324,-0.000481186923416884,0.048014611630381,0.939929698720093,0.990827784302068
"MSL2",37.5105041924461,-0.00153339357132752,0.0481896829248821,0.780493634990591,0.98199427166359
"MSRA",610.649823844755,-0.00145710424441725,0.0472476602672611,0.890230428628241,0.988007888429057
"MSRB3",99.0017816016206,-0.00822148262910764,0.0490134143059752,0.22776302358268,0.879993757807423
"MTA1",45.7033479635866,0.00501998250707676,0.0485690877260886,0.351682667506378,0.912666794466147
